8172.590470 17.156656 17.151108 0.021149 2.096602 -6.266393 -0.043654 0.000000 1.034180 0.000000
8172.602360 17.156656 17.152542 0.021832 2.096512 -6.266052 -0.043654 0.000000 1.034180 0.000000
8172.614230 17.156656 17.148558 0.020040 2.096422 -6.265712 -0.043654 0.000000 1.034180 0.000000
8172.626340 17.156656 17.127542 0.020745 2.096331 -6.265365 -0.043654 0.000000 1.034180 0.000000
8172.638030 17.156656 17.193671 0.022984 2.096242 -6.265030 -0.043654 0.000000 1.034180 0.000000
8174.582710 17.156655 17.101916 0.032231 2.081534 -6.209287 -0.043654 0.000000 1.034180 0.000000
8175.576610 17.156654 17.118401 0.027578 2.074017 -6.180798 -0.043654 0.000000 1.034180 0.000000
8175.595550 17.156654 17.098289 0.024989 2.073874 -6.180255 -0.043654 0.000000 1.034180 0.000000
8175.607460 17.156654 17.137703 0.016982 2.073784 -6.179914 -0.043654 0.000000 1.034180 0.000000
8175.619160 17.156654 17.125700 0.014870 2.073695 -6.179579 -0.043654 0.000000 1.034180 0.000000
8175.632460 17.156654 17.150869 0.013842 2.073595 -6.179197 -0.043654 0.000000 1.034180 0.000000
8175.644030 17.156654 17.140659 0.020423 2.073507 -6.178866 -0.043654 0.000000 1.034180 0.000000
8176.572750 17.156653 17.156442 0.014678 2.066483 -6.152245 -0.043654 0.000000 1.034180 0.000000
8176.592970 17.156653 17.156044 0.013910 2.066330 -6.151665 -0.043654 0.000000 1.034180 0.000000
8176.597360 17.156653 17.177316 0.015372 2.066297 -6.151539 -0.043654 0.000000 1.034180 0.000000
8176.607730 17.156653 17.158988 0.018099 2.066219 -6.151242 -0.043654 0.000000 1.034180 0.000000
8176.619770 17.156653 17.128183 0.025169 2.066128 -6.150897 -0.043654 0.000000 1.034180 0.000000
8176.633510 17.156653 17.168043 0.012934 2.066024 -6.150503 -0.043654 0.000000 1.034180 0.000000
8176.645390 17.156653 17.138662 0.018617 2.065934 -6.150163 -0.043654 0.000000 1.034180 0.000000
8177.580390 17.156652 17.147362 0.018580 2.058862 -6.123362 -0.043654 0.000000 1.034180 0.000000
8177.600470 17.156652 17.146326 0.014713 2.058710 -6.122786 -0.043654 0.000000 1.034180 0.000000
8177.612080 17.156652 17.175494 0.019398 2.058623 -6.122454 -0.043654 0.000000 1.034180 0.000000
8177.623970 17.156652 17.170105 0.024751 2.058533 -6.122113 -0.043654 0.000000 1.034180 0.000000
8177.635760 17.156652 17.179057 0.018611 2.058443 -6.121775 -0.043654 0.000000 1.034180 0.000000
8177.650710 17.156652 17.170977 0.030170 2.058330 -6.121346 -0.043654 0.000000 1.034180 0.000000
8178.571280 17.156651 17.161054 0.025494 2.051368 -6.094959 -0.043654 0.000000 1.034180 0.000000
8178.583460 17.156651 17.187358 0.017379 2.051276 -6.094610 -0.043654 0.000000 1.034180 0.000000
8178.604370 17.156651 17.111252 0.024830 2.051118 -6.094010 -0.043654 0.000000 1.034180 0.000000
8178.618390 17.156651 17.146405 0.024977 2.051012 -6.093609 -0.043654 0.000000 1.034180 0.000000
8178.630560 17.156651 17.136345 0.024862 2.050920 -6.093260 -0.043654 0.000000 1.034180 0.000000
8178.642540 17.156651 17.129064 0.028641 2.050829 -6.092916 -0.043654 0.000000 1.034180 0.000000
