8170.835160 17.220284 17.218000 0.013915 -1.587990 -2.179692 -0.418499 0.000000 0.413228 0.000000
8170.863920 17.220284 17.219600 0.012408 -1.587598 -2.179101 -0.418499 0.000000 0.413228 0.000000
8170.887080 17.220283 17.228100 0.012659 -1.587283 -2.178625 -0.418499 0.000000 0.413228 0.000000
8171.854100 17.220258 17.199800 0.012993 -1.574121 -2.158744 -0.418499 0.000000 0.413228 0.000000
8171.855640 17.220258 17.226400 0.015093 -1.574100 -2.158712 -0.418499 0.000000 0.413228 0.000000
8171.876950 17.220258 17.203700 0.012909 -1.573810 -2.158274 -0.418499 0.000000 0.413228 0.000000
8171.882680 17.220258 17.237100 0.016444 -1.573732 -2.158157 -0.418499 0.000000 0.413228 0.000000
8172.866300 17.220231 17.216800 0.013915 -1.560344 -2.137935 -0.418499 0.000000 0.413228 0.000000
8172.883590 17.220231 17.216500 0.014756 -1.560109 -2.137579 -0.418499 0.000000 0.413228 0.000000
8172.900700 17.220230 17.219500 0.021368 -1.559876 -2.137227 -0.418499 0.000000 0.413228 0.000000
8173.829270 17.220205 17.232800 0.018138 -1.547237 -2.118137 -0.418499 0.000000 0.413228 0.000000
8173.849140 17.220204 17.238400 0.015262 -1.546967 -2.117729 -0.418499 0.000000 0.413228 0.000000
8173.887360 17.220203 17.200600 0.025718 -1.546446 -2.116943 -0.418499 0.000000 0.413228 0.000000
8174.845940 17.220176 17.194900 0.013412 -1.533399 -2.097236 -0.418499 0.000000 0.413228 0.000000
8174.862910 17.220175 17.226300 0.012826 -1.533168 -2.096887 -0.418499 0.000000 0.413228 0.000000
8174.879800 17.220175 17.224400 0.011742 -1.532939 -2.096540 -0.418499 0.000000 0.413228 0.000000
8174.899240 17.220174 17.191900 0.012993 -1.532674 -2.096140 -0.418499 0.000000 0.413228 0.000000
8175.829790 17.220147 17.194700 0.012492 -1.520008 -2.077009 -0.418499 0.000000 0.413228 0.000000
8175.858400 17.220146 17.197500 0.012408 -1.519619 -2.076421 -0.418499 0.000000 0.413228 0.000000
8175.879190 17.220145 17.225700 0.012075 -1.519336 -2.075993 -0.418499 0.000000 0.413228 0.000000
8175.899010 17.220144 17.244000 0.016021 -1.519066 -2.075586 -0.418499 0.000000 0.413228 0.000000
8176.817890 17.220116 17.232300 0.015768 -1.506559 -2.056695 -0.418499 0.000000 0.413228 0.000000
8176.837650 17.220115 17.232600 0.014083 -1.506291 -2.056289 -0.418499 0.000000 0.413228 0.000000
8176.854460 17.220115 17.219800 0.012575 -1.506062 -2.055943 -0.418499 0.000000 0.413228 0.000000
8176.871270 17.220114 17.236000 0.013160 -1.505833 -2.055597 -0.418499 0.000000 0.413228 0.000000
8176.902120 17.220113 17.250000 0.015768 -1.505413 -2.054963 -0.418499 0.000000 0.413228 0.000000
